ImgPath,Class
./CIFAR_10_BATCH1/Img_2533.png,2
./CIFAR_10_BATCH1/Img_2534.png,8
./CIFAR_10_BATCH1/Img_2535.png,2
./CIFAR_10_BATCH1/Img_2536.png,6
./CIFAR_10_BATCH1/Img_2537.png,2
./CIFAR_10_BATCH1/Img_2538.png,2
./CIFAR_10_BATCH1/Img_2539.png,7
./CIFAR_10_BATCH1/Img_2540.png,2
./CIFAR_10_BATCH1/Img_2541.png,7
./CIFAR_10_BATCH1/Img_2542.png,6
./CIFAR_10_BATCH1/Img_2543.png,2
./CIFAR_10_BATCH1/Img_2544.png,4
./CIFAR_10_BATCH1/Img_2545.png,1
./CIFAR_10_BATCH1/Img_2546.png,2
./CIFAR_10_BATCH1/Img_2547.png,9
./CIFAR_10_BATCH1/Img_2548.png,9
./CIFAR_10_BATCH1/Img_2549.png,5
./CIFAR_10_BATCH1/Img_2550.png,2
./CIFAR_10_BATCH1/Img_2551.png,9
./CIFAR_10_BATCH1/Img_2552.png,8
./CIFAR_10_BATCH1/Img_2553.png,7
./CIFAR_10_BATCH1/Img_2554.png,7
./CIFAR_10_BATCH1/Img_2555.png,5
./CIFAR_10_BATCH1/Img_2556.png,6
./CIFAR_10_BATCH1/Img_2557.png,2
./CIFAR_10_BATCH1/Img_2558.png,8
./CIFAR_10_BATCH1/Img_2559.png,3
./CIFAR_10_BATCH1/Img_2560.png,7
./CIFAR_10_BATCH1/Img_2561.png,2
./CIFAR_10_BATCH1/Img_2562.png,3
./CIFAR_10_BATCH1/Img_2563.png,7
./CIFAR_10_BATCH1/Img_2564.png,3
./CIFAR_10_BATCH1/Img_2565.png,3
./CIFAR_10_BATCH1/Img_2566.png,6
./CIFAR_10_BATCH1/Img_2567.png,2
./CIFAR_10_BATCH1/Img_2568.png,1
./CIFAR_10_BATCH1/Img_2569.png,1
./CIFAR_10_BATCH1/Img_2570.png,1
./CIFAR_10_BATCH1/Img_2571.png,6
./CIFAR_10_BATCH1/Img_2572.png,9
./CIFAR_10_BATCH1/Img_2573.png,4
./CIFAR_10_BATCH1/Img_2574.png,0
./CIFAR_10_BATCH1/Img_2575.png,2
./CIFAR_10_BATCH1/Img_2576.png,4
./CIFAR_10_BATCH1/Img_2577.png,8
./CIFAR_10_BATCH1/Img_2578.png,0
./CIFAR_10_BATCH1/Img_2579.png,5
./CIFAR_10_BATCH1/Img_2580.png,4
./CIFAR_10_BATCH1/Img_2581.png,3
./CIFAR_10_BATCH1/Img_2582.png,1
./CIFAR_10_BATCH1/Img_2583.png,6
./CIFAR_10_BATCH1/Img_2584.png,1
./CIFAR_10_BATCH1/Img_2585.png,9
./CIFAR_10_BATCH1/Img_2586.png,8
./CIFAR_10_BATCH1/Img_2587.png,1
./CIFAR_10_BATCH1/Img_2588.png,1
./CIFAR_10_BATCH1/Img_2589.png,2
./CIFAR_10_BATCH1/Img_2590.png,8
./CIFAR_10_BATCH1/Img_2591.png,4
./CIFAR_10_BATCH1/Img_2592.png,8
./CIFAR_10_BATCH1/Img_2593.png,8
./CIFAR_10_BATCH1/Img_2594.png,3
./CIFAR_10_BATCH1/Img_2595.png,2
./CIFAR_10_BATCH1/Img_2596.png,6
./CIFAR_10_BATCH1/Img_2597.png,1
./CIFAR_10_BATCH1/Img_2598.png,0
./CIFAR_10_BATCH1/Img_2599.png,8
./CIFAR_10_BATCH1/Img_2600.png,1
./CIFAR_10_BATCH1/Img_2601.png,7
./CIFAR_10_BATCH1/Img_2602.png,6
./CIFAR_10_BATCH1/Img_2603.png,8
./CIFAR_10_BATCH1/Img_2604.png,5
./CIFAR_10_BATCH1/Img_2605.png,6
./CIFAR_10_BATCH1/Img_2606.png,3
./CIFAR_10_BATCH1/Img_2607.png,6
./CIFAR_10_BATCH1/Img_2608.png,7
./CIFAR_10_BATCH1/Img_2609.png,9
./CIFAR_10_BATCH1/Img_2610.png,2
./CIFAR_10_BATCH1/Img_2611.png,7
./CIFAR_10_BATCH1/Img_2612.png,7
./CIFAR_10_BATCH1/Img_2613.png,0
./CIFAR_10_BATCH1/Img_2614.png,7
./CIFAR_10_BATCH1/Img_2615.png,1
./CIFAR_10_BATCH1/Img_2616.png,7
./CIFAR_10_BATCH1/Img_2617.png,0
./CIFAR_10_BATCH1/Img_2618.png,6
./CIFAR_10_BATCH1/Img_2619.png,2
./CIFAR_10_BATCH1/Img_2620.png,7
./CIFAR_10_BATCH1/Img_2621.png,5
./CIFAR_10_BATCH1/Img_2622.png,0
./CIFAR_10_BATCH1/Img_2623.png,6
./CIFAR_10_BATCH1/Img_2624.png,9
./CIFAR_10_BATCH1/Img_2625.png,6
./CIFAR_10_BATCH1/Img_2626.png,2
./CIFAR_10_BATCH1/Img_2627.png,3
./CIFAR_10_BATCH1/Img_2628.png,1
./CIFAR_10_BATCH1/Img_2629.png,4
./CIFAR_10_BATCH1/Img_2630.png,1
./CIFAR_10_BATCH1/Img_2631.png,6
./CIFAR_10_BATCH1/Img_2632.png,9
./CIFAR_10_BATCH1/Img_2633.png,0
./CIFAR_10_BATCH1/Img_2634.png,5
./CIFAR_10_BATCH1/Img_2635.png,8
./CIFAR_10_BATCH1/Img_2636.png,9
./CIFAR_10_BATCH1/Img_2637.png,9
./CIFAR_10_BATCH1/Img_2638.png,6
./CIFAR_10_BATCH1/Img_2639.png,0
./CIFAR_10_BATCH1/Img_2640.png,8
./CIFAR_10_BATCH1/Img_2641.png,2
./CIFAR_10_BATCH1/Img_2642.png,0
./CIFAR_10_BATCH1/Img_2643.png,8
./CIFAR_10_BATCH1/Img_2644.png,9
./CIFAR_10_BATCH1/Img_2645.png,9
./CIFAR_10_BATCH1/Img_2646.png,8
./CIFAR_10_BATCH1/Img_2647.png,4
./CIFAR_10_BATCH1/Img_2648.png,3
./CIFAR_10_BATCH1/Img_2649.png,3
./CIFAR_10_BATCH1/Img_2650.png,6
./CIFAR_10_BATCH1/Img_2651.png,7
./CIFAR_10_BATCH1/Img_2652.png,0
./CIFAR_10_BATCH1/Img_2653.png,6
./CIFAR_10_BATCH1/Img_2654.png,4
./CIFAR_10_BATCH1/Img_2655.png,9
./CIFAR_10_BATCH1/Img_2656.png,1
./CIFAR_10_BATCH1/Img_2657.png,5
./CIFAR_10_BATCH1/Img_2658.png,8
./CIFAR_10_BATCH1/Img_2659.png,0
./CIFAR_10_BATCH1/Img_2660.png,0
./CIFAR_10_BATCH1/Img_2661.png,1
./CIFAR_10_BATCH1/Img_2662.png,0
./CIFAR_10_BATCH1/Img_2663.png,8
./CIFAR_10_BATCH1/Img_2664.png,9
./CIFAR_10_BATCH1/Img_2665.png,3
./CIFAR_10_BATCH1/Img_2666.png,8
./CIFAR_10_BATCH1/Img_2667.png,9
./CIFAR_10_BATCH1/Img_2668.png,3
./CIFAR_10_BATCH1/Img_2669.png,7
./CIFAR_10_BATCH1/Img_2670.png,8
./CIFAR_10_BATCH1/Img_2671.png,9
./CIFAR_10_BATCH1/Img_2672.png,4
./CIFAR_10_BATCH1/Img_2673.png,4
./CIFAR_10_BATCH1/Img_2674.png,6
./CIFAR_10_BATCH1/Img_2675.png,0
./CIFAR_10_BATCH1/Img_2676.png,9
./CIFAR_10_BATCH1/Img_2677.png,7
./CIFAR_10_BATCH1/Img_2678.png,2
./CIFAR_10_BATCH1/Img_2679.png,8
./CIFAR_10_BATCH1/Img_2680.png,0
./CIFAR_10_BATCH1/Img_2681.png,6
./CIFAR_10_BATCH1/Img_2682.png,2
./CIFAR_10_BATCH1/Img_2683.png,0
./CIFAR_10_BATCH1/Img_2684.png,6
./CIFAR_10_BATCH1/Img_2685.png,5
./CIFAR_10_BATCH1/Img_2686.png,5
./CIFAR_10_BATCH1/Img_2687.png,8
./CIFAR_10_BATCH1/Img_2688.png,5
./CIFAR_10_BATCH1/Img_2689.png,8
./CIFAR_10_BATCH1/Img_2690.png,6
./CIFAR_10_BATCH1/Img_2691.png,4
./CIFAR_10_BATCH1/Img_2692.png,0
./CIFAR_10_BATCH1/Img_2693.png,2
./CIFAR_10_BATCH1/Img_2694.png,6
./CIFAR_10_BATCH1/Img_2695.png,4
./CIFAR_10_BATCH1/Img_2696.png,3
./CIFAR_10_BATCH1/Img_2697.png,6
./CIFAR_10_BATCH1/Img_2698.png,2
./CIFAR_10_BATCH1/Img_2699.png,3
./CIFAR_10_BATCH1/Img_2700.png,7
./CIFAR_10_BATCH1/Img_2701.png,7
./CIFAR_10_BATCH1/Img_2702.png,2
./CIFAR_10_BATCH1/Img_2703.png,4
./CIFAR_10_BATCH1/Img_2704.png,2
./CIFAR_10_BATCH1/Img_2705.png,4
./CIFAR_10_BATCH1/Img_2706.png,9
./CIFAR_10_BATCH1/Img_2707.png,0
./CIFAR_10_BATCH1/Img_2708.png,2
./CIFAR_10_BATCH1/Img_2709.png,5
./CIFAR_10_BATCH1/Img_2710.png,4
./CIFAR_10_BATCH1/Img_2711.png,5
./CIFAR_10_BATCH1/Img_2712.png,4
./CIFAR_10_BATCH1/Img_2713.png,6
./CIFAR_10_BATCH1/Img_2714.png,0
./CIFAR_10_BATCH1/Img_2715.png,7
./CIFAR_10_BATCH1/Img_2716.png,7
./CIFAR_10_BATCH1/Img_2717.png,5
./CIFAR_10_BATCH1/Img_2718.png,0
./CIFAR_10_BATCH1/Img_2719.png,2
./CIFAR_10_BATCH1/Img_2720.png,0
./CIFAR_10_BATCH1/Img_2721.png,8
./CIFAR_10_BATCH1/Img_2722.png,5
./CIFAR_10_BATCH1/Img_2723.png,3
./CIFAR_10_BATCH1/Img_2724.png,7
./CIFAR_10_BATCH1/Img_2725.png,4
./CIFAR_10_BATCH1/Img_2726.png,5
./CIFAR_10_BATCH1/Img_2727.png,1
./CIFAR_10_BATCH1/Img_2728.png,9
./CIFAR_10_BATCH1/Img_2729.png,6
./CIFAR_10_BATCH1/Img_2730.png,5
./CIFAR_10_BATCH1/Img_2731.png,1
./CIFAR_10_BATCH1/Img_2732.png,8
./CIFAR_10_BATCH1/Img_2733.png,5
./CIFAR_10_BATCH1/Img_2734.png,4
./CIFAR_10_BATCH1/Img_2735.png,8
./CIFAR_10_BATCH1/Img_2736.png,5
./CIFAR_10_BATCH1/Img_2737.png,2
./CIFAR_10_BATCH1/Img_2738.png,3
./CIFAR_10_BATCH1/Img_2739.png,3
./CIFAR_10_BATCH1/Img_2740.png,8
./CIFAR_10_BATCH1/Img_2741.png,2
./CIFAR_10_BATCH1/Img_2742.png,2
./CIFAR_10_BATCH1/Img_2743.png,8
./CIFAR_10_BATCH1/Img_2744.png,2
./CIFAR_10_BATCH1/Img_2745.png,5
./CIFAR_10_BATCH1/Img_2746.png,7
./CIFAR_10_BATCH1/Img_2747.png,5
./CIFAR_10_BATCH1/Img_2748.png,5
./CIFAR_10_BATCH1/Img_2749.png,8
./CIFAR_10_BATCH1/Img_2750.png,7
./CIFAR_10_BATCH1/Img_2751.png,6
./CIFAR_10_BATCH1/Img_2752.png,1
./CIFAR_10_BATCH1/Img_2753.png,1
./CIFAR_10_BATCH1/Img_2754.png,8
./CIFAR_10_BATCH1/Img_2755.png,5
./CIFAR_10_BATCH1/Img_2756.png,1
./CIFAR_10_BATCH1/Img_2757.png,9
./CIFAR_10_BATCH1/Img_2758.png,9
./CIFAR_10_BATCH1/Img_2759.png,2
./CIFAR_10_BATCH1/Img_2760.png,2
./CIFAR_10_BATCH1/Img_2761.png,9
./CIFAR_10_BATCH1/Img_2762.png,1
./CIFAR_10_BATCH1/Img_2763.png,5
./CIFAR_10_BATCH1/Img_2764.png,2
./CIFAR_10_BATCH1/Img_2765.png,1
./CIFAR_10_BATCH1/Img_2766.png,3
./CIFAR_10_BATCH1/Img_2767.png,9
./CIFAR_10_BATCH1/Img_2768.png,9
./CIFAR_10_BATCH1/Img_2769.png,1
./CIFAR_10_BATCH1/Img_2770.png,3
./CIFAR_10_BATCH1/Img_2771.png,1
./CIFAR_10_BATCH1/Img_2772.png,2
./CIFAR_10_BATCH1/Img_2773.png,0
./CIFAR_10_BATCH1/Img_2774.png,6
./CIFAR_10_BATCH1/Img_2775.png,1
./CIFAR_10_BATCH1/Img_2776.png,7
./CIFAR_10_BATCH1/Img_2777.png,6
./CIFAR_10_BATCH1/Img_2778.png,8
./CIFAR_10_BATCH1/Img_2779.png,4
./CIFAR_10_BATCH1/Img_2780.png,0
./CIFAR_10_BATCH1/Img_2781.png,3
./CIFAR_10_BATCH1/Img_2782.png,3
./CIFAR_10_BATCH1/Img_2783.png,7
./CIFAR_10_BATCH1/Img_2784.png,2
./CIFAR_10_BATCH1/Img_2785.png,3
./CIFAR_10_BATCH1/Img_2786.png,6
./CIFAR_10_BATCH1/Img_2787.png,4
./CIFAR_10_BATCH1/Img_2788.png,5
./CIFAR_10_BATCH1/Img_2789.png,2
./CIFAR_10_BATCH1/Img_2790.png,7
./CIFAR_10_BATCH1/Img_2791.png,2
./CIFAR_10_BATCH1/Img_2792.png,4
./CIFAR_10_BATCH1/Img_2793.png,9
./CIFAR_10_BATCH1/Img_2794.png,5
./CIFAR_10_BATCH1/Img_2795.png,1
./CIFAR_10_BATCH1/Img_2796.png,6
./CIFAR_10_BATCH1/Img_2797.png,8
./CIFAR_10_BATCH1/Img_2798.png,8
./CIFAR_10_BATCH1/Img_2799.png,2
./CIFAR_10_BATCH1/Img_2800.png,1
./CIFAR_10_BATCH1/Img_2801.png,7
./CIFAR_10_BATCH1/Img_2802.png,1
./CIFAR_10_BATCH1/Img_2803.png,8
./CIFAR_10_BATCH1/Img_2804.png,0
./CIFAR_10_BATCH1/Img_2805.png,8
./CIFAR_10_BATCH1/Img_2806.png,5
./CIFAR_10_BATCH1/Img_2807.png,7
./CIFAR_10_BATCH1/Img_2808.png,0
./CIFAR_10_BATCH1/Img_2809.png,3
./CIFAR_10_BATCH1/Img_2810.png,6
./CIFAR_10_BATCH1/Img_2811.png,4
./CIFAR_10_BATCH1/Img_2812.png,2
./CIFAR_10_BATCH1/Img_2813.png,7
./CIFAR_10_BATCH1/Img_2814.png,7
./CIFAR_10_BATCH1/Img_2815.png,8
./CIFAR_10_BATCH1/Img_2816.png,2
./CIFAR_10_BATCH1/Img_2817.png,8
./CIFAR_10_BATCH1/Img_2818.png,9
./CIFAR_10_BATCH1/Img_2819.png,8
./CIFAR_10_BATCH1/Img_2820.png,8
./CIFAR_10_BATCH1/Img_2821.png,4
./CIFAR_10_BATCH1/Img_2822.png,6
./CIFAR_10_BATCH1/Img_2823.png,7
./CIFAR_10_BATCH1/Img_2824.png,0
./CIFAR_10_BATCH1/Img_2825.png,1
./CIFAR_10_BATCH1/Img_2826.png,2
./CIFAR_10_BATCH1/Img_2827.png,1
./CIFAR_10_BATCH1/Img_2828.png,1
./CIFAR_10_BATCH1/Img_2829.png,9
./CIFAR_10_BATCH1/Img_2830.png,4
./CIFAR_10_BATCH1/Img_2831.png,6
./CIFAR_10_BATCH1/Img_2832.png,4
./CIFAR_10_BATCH1/Img_2833.png,2
./CIFAR_10_BATCH1/Img_2834.png,7
./CIFAR_10_BATCH1/Img_2835.png,4
./CIFAR_10_BATCH1/Img_2836.png,6
./CIFAR_10_BATCH1/Img_2837.png,1
./CIFAR_10_BATCH1/Img_2838.png,9
./CIFAR_10_BATCH1/Img_2839.png,4
./CIFAR_10_BATCH1/Img_2840.png,9
./CIFAR_10_BATCH1/Img_2841.png,1
./CIFAR_10_BATCH1/Img_2842.png,4
./CIFAR_10_BATCH1/Img_2843.png,5
./CIFAR_10_BATCH1/Img_2844.png,1
./CIFAR_10_BATCH1/Img_2845.png,9
./CIFAR_10_BATCH1/Img_2846.png,2
./CIFAR_10_BATCH1/Img_2847.png,8
./CIFAR_10_BATCH1/Img_2848.png,0
./CIFAR_10_BATCH1/Img_2849.png,1
./CIFAR_10_BATCH1/Img_2850.png,5
./CIFAR_10_BATCH1/Img_2851.png,1
./CIFAR_10_BATCH1/Img_2852.png,7
./CIFAR_10_BATCH1/Img_2853.png,9
./CIFAR_10_BATCH1/Img_2854.png,2
./CIFAR_10_BATCH1/Img_2855.png,0
./CIFAR_10_BATCH1/Img_2856.png,4
./CIFAR_10_BATCH1/Img_2857.png,8
./CIFAR_10_BATCH1/Img_2858.png,4
./CIFAR_10_BATCH1/Img_2859.png,0
./CIFAR_10_BATCH1/Img_2860.png,2
./CIFAR_10_BATCH1/Img_2861.png,0
./CIFAR_10_BATCH1/Img_2862.png,1
./CIFAR_10_BATCH1/Img_2863.png,0
./CIFAR_10_BATCH1/Img_2864.png,5
./CIFAR_10_BATCH1/Img_2865.png,3
./CIFAR_10_BATCH1/Img_2866.png,6
./CIFAR_10_BATCH1/Img_2867.png,2
./CIFAR_10_BATCH1/Img_2868.png,2
./CIFAR_10_BATCH1/Img_2869.png,2
./CIFAR_10_BATCH1/Img_2870.png,2
./CIFAR_10_BATCH1/Img_2871.png,6
./CIFAR_10_BATCH1/Img_2872.png,6
./CIFAR_10_BATCH1/Img_2873.png,8
./CIFAR_10_BATCH1/Img_2874.png,6
./CIFAR_10_BATCH1/Img_2875.png,2
./CIFAR_10_BATCH1/Img_2876.png,3
./CIFAR_10_BATCH1/Img_2877.png,5
./CIFAR_10_BATCH1/Img_2878.png,2
./CIFAR_10_BATCH1/Img_2879.png,8
./CIFAR_10_BATCH1/Img_2880.png,9
./CIFAR_10_BATCH1/Img_2881.png,8
./CIFAR_10_BATCH1/Img_2882.png,0
./CIFAR_10_BATCH1/Img_2883.png,1
./CIFAR_10_BATCH1/Img_2884.png,5
./CIFAR_10_BATCH1/Img_2885.png,0
./CIFAR_10_BATCH1/Img_2886.png,9
./CIFAR_10_BATCH1/Img_2887.png,1
./CIFAR_10_BATCH1/Img_2888.png,6
./CIFAR_10_BATCH1/Img_2889.png,7
./CIFAR_10_BATCH1/Img_2890.png,9
./CIFAR_10_BATCH1/Img_2891.png,7
./CIFAR_10_BATCH1/Img_2892.png,3
./CIFAR_10_BATCH1/Img_2893.png,6
./CIFAR_10_BATCH1/Img_2894.png,2
./CIFAR_10_BATCH1/Img_2895.png,0
./CIFAR_10_BATCH1/Img_2896.png,4
./CIFAR_10_BATCH1/Img_2897.png,7
./CIFAR_10_BATCH1/Img_2898.png,6
./CIFAR_10_BATCH1/Img_2899.png,4
./CIFAR_10_BATCH1/Img_2900.png,4
./CIFAR_10_BATCH1/Img_2901.png,5
./CIFAR_10_BATCH1/Img_2902.png,2
./CIFAR_10_BATCH1/Img_2903.png,3
./CIFAR_10_BATCH1/Img_2904.png,4
./CIFAR_10_BATCH1/Img_2905.png,4
./CIFAR_10_BATCH1/Img_2906.png,5
./CIFAR_10_BATCH1/Img_2907.png,2
./CIFAR_10_BATCH1/Img_2908.png,9
./CIFAR_10_BATCH1/Img_2909.png,6
./CIFAR_10_BATCH1/Img_2910.png,1
./CIFAR_10_BATCH1/Img_2911.png,4
./CIFAR_10_BATCH1/Img_2912.png,7
./CIFAR_10_BATCH1/Img_2913.png,4
./CIFAR_10_BATCH1/Img_2914.png,8
./CIFAR_10_BATCH1/Img_2915.png,6
./CIFAR_10_BATCH1/Img_2916.png,5
./CIFAR_10_BATCH1/Img_2917.png,9
./CIFAR_10_BATCH1/Img_2918.png,8
./CIFAR_10_BATCH1/Img_2919.png,9
./CIFAR_10_BATCH1/Img_2920.png,9
./CIFAR_10_BATCH1/Img_2921.png,4
./CIFAR_10_BATCH1/Img_2922.png,4
./CIFAR_10_BATCH1/Img_2923.png,8
./CIFAR_10_BATCH1/Img_2924.png,6
./CIFAR_10_BATCH1/Img_2925.png,6
./CIFAR_10_BATCH1/Img_2926.png,4
./CIFAR_10_BATCH1/Img_2927.png,2
./CIFAR_10_BATCH1/Img_2928.png,1
./CIFAR_10_BATCH1/Img_2929.png,8
./CIFAR_10_BATCH1/Img_2930.png,3
./CIFAR_10_BATCH1/Img_2931.png,3
./CIFAR_10_BATCH1/Img_2932.png,0
./CIFAR_10_BATCH1/Img_2933.png,3
./CIFAR_10_BATCH1/Img_2934.png,8
./CIFAR_10_BATCH1/Img_2935.png,9
./CIFAR_10_BATCH1/Img_2936.png,2
./CIFAR_10_BATCH1/Img_2937.png,6
./CIFAR_10_BATCH1/Img_2938.png,2
./CIFAR_10_BATCH1/Img_2939.png,6
./CIFAR_10_BATCH1/Img_2940.png,5
./CIFAR_10_BATCH1/Img_2941.png,6
./CIFAR_10_BATCH1/Img_2942.png,8
./CIFAR_10_BATCH1/Img_2943.png,4
./CIFAR_10_BATCH1/Img_2944.png,3
./CIFAR_10_BATCH1/Img_2945.png,5
./CIFAR_10_BATCH1/Img_2946.png,0
./CIFAR_10_BATCH1/Img_2947.png,3
./CIFAR_10_BATCH1/Img_2948.png,2
./CIFAR_10_BATCH1/Img_2949.png,0
./CIFAR_10_BATCH1/Img_2950.png,0
./CIFAR_10_BATCH1/Img_2951.png,4
./CIFAR_10_BATCH1/Img_2952.png,8
./CIFAR_10_BATCH1/Img_2953.png,9
./CIFAR_10_BATCH1/Img_2954.png,8
./CIFAR_10_BATCH1/Img_2955.png,6
./CIFAR_10_BATCH1/Img_2956.png,9
./CIFAR_10_BATCH1/Img_2957.png,2
./CIFAR_10_BATCH1/Img_2958.png,1
./CIFAR_10_BATCH1/Img_2959.png,0
./CIFAR_10_BATCH1/Img_2960.png,7
./CIFAR_10_BATCH1/Img_2961.png,9
./CIFAR_10_BATCH1/Img_2962.png,0
./CIFAR_10_BATCH1/Img_2963.png,5
./CIFAR_10_BATCH1/Img_2964.png,0
./CIFAR_10_BATCH1/Img_2965.png,6
./CIFAR_10_BATCH1/Img_2966.png,2
./CIFAR_10_BATCH1/Img_2967.png,0
./CIFAR_10_BATCH1/Img_2968.png,6
./CIFAR_10_BATCH1/Img_2969.png,7
./CIFAR_10_BATCH1/Img_2970.png,6
./CIFAR_10_BATCH1/Img_2971.png,2
./CIFAR_10_BATCH1/Img_2972.png,6
./CIFAR_10_BATCH1/Img_2973.png,7
./CIFAR_10_BATCH1/Img_2974.png,8
./CIFAR_10_BATCH1/Img_2975.png,2
./CIFAR_10_BATCH1/Img_2976.png,4
./CIFAR_10_BATCH1/Img_2977.png,7
./CIFAR_10_BATCH1/Img_2978.png,6
./CIFAR_10_BATCH1/Img_2979.png,8
./CIFAR_10_BATCH1/Img_2980.png,7
./CIFAR_10_BATCH1/Img_2981.png,7
./CIFAR_10_BATCH1/Img_2982.png,3
./CIFAR_10_BATCH1/Img_2983.png,2
./CIFAR_10_BATCH1/Img_2984.png,5
./CIFAR_10_BATCH1/Img_2985.png,9
./CIFAR_10_BATCH1/Img_2986.png,3
./CIFAR_10_BATCH1/Img_2987.png,8
./CIFAR_10_BATCH1/Img_2988.png,2
./CIFAR_10_BATCH1/Img_2989.png,6
./CIFAR_10_BATCH1/Img_2990.png,4
./CIFAR_10_BATCH1/Img_2991.png,9
./CIFAR_10_BATCH1/Img_2992.png,6
./CIFAR_10_BATCH1/Img_2993.png,2
./CIFAR_10_BATCH1/Img_2994.png,1
./CIFAR_10_BATCH1/Img_2995.png,4
./CIFAR_10_BATCH1/Img_2996.png,0
./CIFAR_10_BATCH1/Img_2997.png,6
./CIFAR_10_BATCH1/Img_2998.png,6
./CIFAR_10_BATCH1/Img_2999.png,4
./CIFAR_10_BATCH1/Img_3000.png,3
./CIFAR_10_BATCH1/Img_3001.png,4
./CIFAR_10_BATCH1/Img_3002.png,5
./CIFAR_10_BATCH1/Img_3003.png,3
./CIFAR_10_BATCH1/Img_3004.png,6
./CIFAR_10_BATCH1/Img_3005.png,5
./CIFAR_10_BATCH1/Img_3006.png,9
./CIFAR_10_BATCH1/Img_3007.png,9
./CIFAR_10_BATCH1/Img_3008.png,5
./CIFAR_10_BATCH1/Img_3009.png,1
./CIFAR_10_BATCH1/Img_3010.png,6
./CIFAR_10_BATCH1/Img_3011.png,0
./CIFAR_10_BATCH1/Img_3012.png,2
./CIFAR_10_BATCH1/Img_3013.png,7
./CIFAR_10_BATCH1/Img_3014.png,9
./CIFAR_10_BATCH1/Img_3015.png,5
./CIFAR_10_BATCH1/Img_3016.png,3
./CIFAR_10_BATCH1/Img_3017.png,5
./CIFAR_10_BATCH1/Img_3018.png,6
./CIFAR_10_BATCH1/Img_3019.png,2
./CIFAR_10_BATCH1/Img_3020.png,1
./CIFAR_10_BATCH1/Img_3021.png,5
./CIFAR_10_BATCH1/Img_3022.png,5
./CIFAR_10_BATCH1/Img_3023.png,9
./CIFAR_10_BATCH1/Img_3024.png,0
./CIFAR_10_BATCH1/Img_3025.png,1
./CIFAR_10_BATCH1/Img_3026.png,3
./CIFAR_10_BATCH1/Img_3027.png,4
./CIFAR_10_BATCH1/Img_3028.png,5
./CIFAR_10_BATCH1/Img_3029.png,7
./CIFAR_10_BATCH1/Img_3030.png,4
./CIFAR_10_BATCH1/Img_3031.png,5
./CIFAR_10_BATCH1/Img_3032.png,9
./CIFAR_10_BATCH1/Img_3033.png,6
./CIFAR_10_BATCH1/Img_3034.png,1
./CIFAR_10_BATCH1/Img_3035.png,7
./CIFAR_10_BATCH1/Img_3036.png,4
./CIFAR_10_BATCH1/Img_3037.png,2
./CIFAR_10_BATCH1/Img_3038.png,8
./CIFAR_10_BATCH1/Img_3039.png,8
./CIFAR_10_BATCH1/Img_3040.png,5
./CIFAR_10_BATCH1/Img_3041.png,6
./CIFAR_10_BATCH1/Img_3042.png,0
./CIFAR_10_BATCH1/Img_3043.png,3
./CIFAR_10_BATCH1/Img_3044.png,4
./CIFAR_10_BATCH1/Img_3045.png,9
./CIFAR_10_BATCH1/Img_3046.png,4
./CIFAR_10_BATCH1/Img_3047.png,5
./CIFAR_10_BATCH1/Img_3048.png,6
./CIFAR_10_BATCH1/Img_3049.png,0
./CIFAR_10_BATCH1/Img_3050.png,7
./CIFAR_10_BATCH1/Img_3051.png,0
./CIFAR_10_BATCH1/Img_3052.png,3
./CIFAR_10_BATCH1/Img_3053.png,0
./CIFAR_10_BATCH1/Img_3054.png,7
./CIFAR_10_BATCH1/Img_3055.png,5
./CIFAR_10_BATCH1/Img_3056.png,8
./CIFAR_10_BATCH1/Img_3057.png,3
./CIFAR_10_BATCH1/Img_3058.png,8
./CIFAR_10_BATCH1/Img_3059.png,1
./CIFAR_10_BATCH1/Img_3060.png,5
./CIFAR_10_BATCH1/Img_3061.png,9
./CIFAR_10_BATCH1/Img_3062.png,1
./CIFAR_10_BATCH1/Img_3063.png,0
./CIFAR_10_BATCH1/Img_3064.png,1
./CIFAR_10_BATCH1/Img_3065.png,8
./CIFAR_10_BATCH1/Img_3066.png,0
./CIFAR_10_BATCH1/Img_3067.png,8
./CIFAR_10_BATCH1/Img_3068.png,2
./CIFAR_10_BATCH1/Img_3069.png,5
./CIFAR_10_BATCH1/Img_3070.png,6
./CIFAR_10_BATCH1/Img_3071.png,7
./CIFAR_10_BATCH1/Img_3072.png,1
./CIFAR_10_BATCH1/Img_3073.png,0
./CIFAR_10_BATCH1/Img_3074.png,2
./CIFAR_10_BATCH1/Img_3075.png,9
./CIFAR_10_BATCH1/Img_3076.png,0
./CIFAR_10_BATCH1/Img_3077.png,4
./CIFAR_10_BATCH1/Img_3078.png,1
./CIFAR_10_BATCH1/Img_3079.png,9
./CIFAR_10_BATCH1/Img_3080.png,5
./CIFAR_10_BATCH1/Img_3081.png,3
./CIFAR_10_BATCH1/Img_3082.png,5
./CIFAR_10_BATCH1/Img_3083.png,7
./CIFAR_10_BATCH1/Img_3084.png,3
./CIFAR_10_BATCH1/Img_3085.png,1
./CIFAR_10_BATCH1/Img_3086.png,9
./CIFAR_10_BATCH1/Img_3087.png,3
./CIFAR_10_BATCH1/Img_3088.png,9
./CIFAR_10_BATCH1/Img_3089.png,4
./CIFAR_10_BATCH1/Img_3090.png,9
./CIFAR_10_BATCH1/Img_3091.png,6
